key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,away.score.17,away.score.18,away.score.19,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16,home.score.17,home.score.18,home.score.19
PQBDBKR,1909-06-10,0,Southern Association,regular,,Mobile,10,,Montgomery,0,,,1:45,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 11, 1909",1,1,0,0,4,1,0,3,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SRTXBKG,1909-06-10,0,Southern Association,regular,,Little Rock,9,,Nashville,1,,,1:30,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 11, 1909",0,0,1,0,5,0,3,0,0,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,
LKHBCRS,1909-06-11,0,Arkansas State,regular,,Helena,,,Hot Springs,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 12, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMHDJSH,1909-06-11,0,Arkansas State,regular,,Jonesboro,2,,Monroe,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 12, 1909",1,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,1,0,2,,,,,,,,,,
JLNBPGV,1909-06-11,0,Arkansas State,regular,,Fort Smith,,,Texarkana,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 12, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XHFHCZP,1909-06-11,1,Southern Association,regular,,New Orleans,3,,Atlanta,1,,,1:43,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 12, 1909",0,1,0,0,1,1,0,0,0,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,,,,,,,,
JNJLGGP,1909-06-11,2,Southern Association,regular,,New Orleans,9,,Atlanta,0,,,1:43,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 12, 1909",0,0,0,1,0,0,6,0,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
QNRTGCZ,1909-06-11,0,Southern Association,regular,,Birmingham,1,,Memphis,1,,,2:20,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 12, 1909",0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,
BVWJXQK,1909-06-11,0,Southern Association,regular,,Mobile,3,,Montgomery,2,,,1:20,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 12, 1909",0,1,1,0,1,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,1,0,0,,,,,,,,,,
FWPBNDW,1909-06-11,0,Southern Association,regular,,Little Rock,5,,Nashville,14,,,2:00,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 12, 1909",0,2,0,0,0,1,0,0,2,,,,,,,,,,,2,3,0,0,0,5,3,1,x,,,,,,,,,,
JRJZTWD,1909-06-12,1,Arkansas State,regular,,Helena,0,,Hot Springs,5,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 13, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,1,4,0,0,0,0,0,0,,,,,,,,,,
HLFHDBZ,1909-06-12,2,Arkansas State,regular,,Helena,8,,Hot Springs,1,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 13, 1909",1,1,1,0,4,1,0,0,0,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,,
YJTDFPV,1909-06-12,0,Arkansas State,regular,,Jonesboro,3,,Monroe,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 13, 1909",3,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,2,,,,,,,,,,
CHRSHPL,1909-06-12,0,Arkansas State,regular,,Fort Smith,0,,Texarkana,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 13, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,1,0,2,0,0,x,,,,,,,,,,
CBWFNBH,1909-06-12,0,Southern Association,regular,,New Orleans,4,,Atlanta,4,,,1:40,,,,1,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 13, 1909",0,0,0,1,0,1,2,0,,,,,,,,,,,,1,0,0,0,0,0,0,3,,,,,,,,,,,
XTJVTDW,1909-06-12,1,Southern Association,regular,,Birmingham,4,,Memphis,2,,,2:00,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 13, 1909",0,2,0,0,1,0,0,1,0,,,,,,,,,,,0,0,0,0,0,0,1,0,1,,,,,,,,,,
GLCGHSJ,1909-06-12,2,Southern Association,regular,,Birmingham,4,,Memphis,2,,,1:20,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 13, 1909",0,3,0,0,1,0,0,,,,,,,,,,,,,1,0,0,0,0,1,0,,,,,,,,,,,,
CXZXTFW,1909-06-12,0,Southern Association,regular,,Mobile,,,Montgomery,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 13, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XGJLKFD,1909-06-12,0,Southern Association,regular,,Little Rock,,,Nashville,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 13, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WQLQSLZ,1909-06-13,0,Arkansas State,regular,,Helena,4,,Hot Springs,5,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 14, 1909",0,0,1,0,0,0,3,0,0,,,,,,,,,,,3,0,0,0,0,0,0,0,2,,,,,,,,,,
BRWBBRQ,1909-06-13,0,Arkansas State,regular,,Jonesboro,,,Monroe,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 14, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTYGKXX,1909-06-13,1,Arkansas State,regular,,Fort Smith,5,,Texarkana,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 14, 1909",0,0,0,1,2,0,1,1,0,,,,,,,,,,,0,0,0,0,0,0,0,0,3,,,,,,,,,,
LSXRZRQ,1909-06-13,2,Arkansas State,regular,,Fort Smith,5,,Texarkana,1,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 14, 1909",0,0,0,4,1,0,0,0,0,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,,
HDZXVNY,1909-06-13,0,Southern Association,regular,,Nashville,0,,Memphis,4,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 14, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,2,2,0,x,,,,,,,,,,
KVJXXJZ,1909-06-13,0,Southern Association,regular,,Montgomery,5,,New Orleans,6,,,2:10,,,,2,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 14, 1909",0,0,0,0,0,1,0,0,4,,,,,,,,,,,0,0,0,0,0,0,1,2,3,,,,,,,,,,
HQDSGXK,1909-06-14,0,Arkansas State,regular,,Jonesboro,,,Helena,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 15, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTFXMPN,1909-06-14,0,Arkansas State,regular,,Texarkana,5,,Hot Springs,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 15, 1909",0,0,1,0,0,0,2,1,1,,,,,,,,,,,0,0,0,0,0,3,0,0,0,,,,,,,,,,
KZKHRPK,1909-06-14,0,Arkansas State,regular,,Fort Smith,3,,Monroe,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 15, 1909",0,0,0,1,0,0,1,0,1,,,,,,,,,,,1,0,2,0,0,0,1,0,x,,,,,,,,,,
JNNGTVB,1909-06-14,0,Southern Association,regular,,Atlanta,1,,Little Rock,0,,,1:25,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 15, 1909",0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
QYNZTBZ,1909-06-14,0,Southern Association,regular,,Nashville,5,,Memphis,2,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 15, 1909",0,0,3,0,0,1,0,0,1,,,,,,,,,,,0,0,0,0,1,0,1,0,0,,,,,,,,,,
ZJYGRBG,1909-06-14,0,Southern Association,regular,,Birmingham,,,Mobile,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 15, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKNKPMH,1909-06-14,0,Southern Association,regular,,Montgomery,0,,New Orleans,1,,,1:20,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 15, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,x,,,,,,,,,,
KBYQDMW,1909-06-15,0,Arkansas State,regular,,Jonesboro,3,,Helena,0,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 16, 1909",3,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
YMPGQXS,1909-06-15,0,Arkansas State,regular,,Texarkana,8,,Hot Springs,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 16, 1909",1,0,3,0,0,0,2,2,0,,,,,,,,,,,1,0,0,0,1,0,0,0,0,,,,,,,,,,
FGHSWMR,1909-06-15,0,Arkansas State,regular,,Fort Smith,0,,Monroe,1,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 16, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,,,,
VNJZDXY,1909-06-15,0,Southern Association,regular,,Atlanta,1,,Little Rock,2,,,2:15,,,,2,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 16, 1909",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,
BGKRYHK,1909-06-15,0,Southern Association,regular,,Nashville,0,,Memphis,5,,,1:45,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 16, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,1,1,2,1,x,,,,,,,,,,
WPVLLFW,1909-06-15,1,Southern Association,regular,,Birmingham,0,,Mobile,1,,,1:39,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 16, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,x,,,,,,,,,,
TVDPKCM,1909-06-15,2,Southern Association,regular,,Birmingham,1,,Mobile,2,,,1:30,,,,2,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 16, 1909",0,1,0,0,0,0,0,0,,,,,,,,,,,,1,0,0,0,0,0,0,1,,,,,,,,,,,
DPLPDTV,1909-06-15,0,Southern Association,regular,,Montgomery,3,,New Orleans,7,,,1:45,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 16, 1909",2,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,1,1,0,0,4,x,,,,,,,,,,
XKZSVBF,1909-06-16,1,Arkansas State,regular,,Jonesboro,0,,Helena,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 17, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,2,1,1,0,0,x,,,,,,,,,,
ZMQSLVZ,1909-06-16,2,Arkansas State,regular,,Jonesboro,0,,Helena,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 17, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,3,0,x,,,,,,,,,,
WFGDTBN,1909-06-16,0,Arkansas State,regular,,Texarkana,1,,Hot Springs,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 17, 1909",0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,2,0,0,0,0,2,x,,,,,,,,,,
VKPJDGW,1909-06-16,0,Arkansas State,regular,,Fort Smith,5,,Monroe,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 17, 1909",0,0,0,0,0,0,4,1,0,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,
TSTSLQM,1909-06-16,0,Southern Association,regular,,Atlanta,3,,Little Rock,1,,,1:30,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 17, 1909",0,0,0,0,0,0,0,3,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,
ZFTYGVK,1909-06-16,0,Southern Association,regular,,Nashville,1,,Memphis,3,,,1:30,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 17, 1909",0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,2,0,0,1,0,0,x,,,,,,,,,,
ZHHFGWK,1909-06-16,0,Southern Association,regular,,Birmingham,1,,Mobile,2,,,1:36,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 17, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,2,0,0,0,0,0,x,,,,,,,,,,
CTRBGHH,1909-06-17,0,Arkansas State,regular,,Fort Smith,2,,Helena,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 18, 1909",2,0,0,0,0,0,0,0,0,,,,,,,,,,,3,0,1,0,0,0,0,0,x,,,,,,,,,,
HDWXSMR,1909-06-17,0,Southern Association,regular,,Nashville,,,Little Rock,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 18, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZQDTCGN,1909-06-17,0,Southern Association,regular,,Atlanta,4,,Memphis,0,,,1:45,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 18, 1909",0,0,0,0,0,2,1,1,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
TPSLXZT,1909-06-17,0,Southern Association,regular,,Montgomery,8,,Mobile,2,,,1:50,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 18, 1909",0,1,1,1,1,0,2,0,2,,,,,,,,,,,1,1,0,0,0,0,0,0,0,,,,,,,,,,
VCNGBYN,1909-06-18,0,Arkansas State,regular,,Fort Smith,0,,Helena,1,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 19, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,1,0,0,0,0,x,,,,,,,,,,
MBFLWCG,1909-06-18,0,Arkansas State,regular,,Jonesboro,10,,Hot Springs,1,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 19, 1909",1,0,1,2,0,0,4,0,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,
NZQQHRB,1909-06-18,0,Arkansas State,regular,,Texarkana,6,,Monroe,1,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 19, 1909",2,0,1,0,0,1,0,1,1,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,
QFZRJRG,1909-06-18,1,Southern Association,regular,,Nashville,3,,Little Rock,2,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 19, 1909",0,0,1,0,0,0,0,1,1,,,,,,,,,,,1,0,0,0,0,0,1,0,0,,,,,,,,,,
PZBHNHM,1909-06-18,2,Southern Association,regular,,Nashville,,,Little Rock,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 19, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGVXJHX,1909-06-18,0,Southern Association,regular,,Atlanta,0,,Memphis,0,,,1:30,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 19, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,
HYSPBNT,1909-06-18,0,Southern Association,regular,,Montgomery,1,,Mobile,2,,,1:55,,,,1,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 19, 1909",0,0,0,0,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,,,,,,,,,
GMMYCMG,1909-06-18,0,Southern Association,regular,,Birmingham,2,,New Orleans,3,,,1:45,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 19, 1909",1,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,3,x,,,,,,,,,,
QBKSXJF,1909-06-19,0,Arkansas State,regular,,Fort Smith,4,,Helena,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 20, 1909",0,2,0,0,2,0,0,0,0,,,,,,,,,,,1,0,0,2,0,0,0,0,0,,,,,,,,,,
CXLSPKG,1909-06-19,0,Arkansas State,regular,,Jonesboro,0,,Hot Springs,12,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 20, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,0,1,0,0,0,0,8,x,,,,,,,,,,
GWDGQYG,1909-06-19,0,Arkansas State,regular,,Texarkana,12,,Monroe,11,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 20, 1909",0,0,2,2,4,0,0,4,0,,,,,,,,,,,0,0,2,5,2,0,1,0,1,,,,,,,,,,
CHVFTXC,1909-06-19,1,Southern Association,regular,,Nashville,1,,Little Rock,4,,,1:30,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 20, 1909",0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,0,1,0,0,0,3,x,,,,,,,,,,
VBKFHTR,1909-06-19,2,Southern Association,regular,,Nashville,1,,Little Rock,2,,,1:35,,,,2,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 20, 1909",0,0,0,0,0,1,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,,,,,,,,,
WYPZXGP,1909-06-19,0,Southern Association,regular,,Atlanta,3,,Memphis,4,,,1:20,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 20, 1909",0,1,0,0,0,0,0,2,0,,,,,,,,,,,0,2,0,0,0,2,0,0,x,,,,,,,,,,
GJMRJNW,1909-06-19,0,Southern Association,regular,,Montgomery,3,,Mobile,4,,,2:00,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 20, 1909",1,0,1,0,1,0,0,0,0,,,,,,,,,,,0,0,0,1,0,2,0,1,x,,,,,,,,,,
JYZXNXL,1909-06-19,0,Southern Association,regular,,Birmingham,,,New Orleans,,,,,,postponed,wet grounds,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 20, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VVNLFPS,1909-06-20,0,Arkansas State,regular,,Jonesboro,6,,Hot Springs,0,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 21, 1909",0,0,3,1,1,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
DWMFMHL,1909-06-20,0,Arkansas State,regular,,Texarkana,1,,Monroe,1,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090614.txt,"(Memphis) Commercial Appeal, June 21, 1909",0,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,,,,,,,,
NLFHXWD,1909-06-20,0,Southern Association,regular,,Atlanta,1,,Memphis,1,,,1:30,,,,2,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 21, 1909",0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,,,,,,,,
FQLNQCC,1909-06-20,1,Southern Association,regular,,Birmingham,2,,New Orleans,4,,,1:38,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 21, 1909",0,2,0,0,0,0,0,0,,,,,,,,,,,,1,1,1,0,0,1,0,0,,,,,,,,,,,
LFFFTHP,1909-06-20,2,Southern Association,regular,,Birmingham,,,New Orleans,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090614.txt,"(Memphis) Commercial Appeal, June 21, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBLVXRD,1909-06-21,0,Arkansas State,regular,,Helena,0,,Fort Smith,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090621.txt,"(Memphis) Commercial Appeal, June 22, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,1,1,0,1,0,0,0,x,,,,,,,,,,
LDDMNVH,1909-06-21,0,Arkansas State,regular,,Hot Springs,1,,Jonesboro,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090621.txt,"(Memphis) Commercial Appeal, June 22, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2,0,0,0,1,0,0,x,,,,,,,,,,
XMNGYDH,1909-06-21,0,Arkansas State,regular,,Monroe,9,,Texarkana,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090621.txt,"(Memphis) Commercial Appeal, June 22, 1909",2,0,0,0,0,2,4,1,0,,,,,,,,,,,0,0,0,0,0,0,0,2,0,,,,,,,,,,
HYNVBCN,1909-06-21,0,Southern Association,regular,,Montgomery,10,,Little Rock,1,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090621.txt,"(Memphis) Commercial Appeal, June 22, 1909",2,0,0,0,2,3,0,3,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,
PRSSRHZ,1909-06-21,0,Southern Association,regular,,Birmingham,2,,Memphis,3,,,1:35,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090621.txt,"(Memphis) Commercial Appeal, June 22, 1909",0,0,0,1,0,0,0,0,1,,,,,,,,,,,0,0,0,2,0,0,0,1,x,,,,,,,,,,
NQPLLHL,1909-06-21,0,Southern Association,regular,,Atlanta,1,,Mobile,2,,,2:10,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090621.txt,"(Memphis) Commercial Appeal, June 22, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,2,0,0,x,,,,,,,,,,
MZBSZCM,1909-06-21,0,Southern Association,regular,,Nashville,,,New Orleans,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090621.txt,"(Memphis) Commercial Appeal, June 22, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZMWPXF,1909-06-22,0,Arkansas State,regular,,Helena,4,,Fort Smith,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090621.txt,"(Memphis) Commercial Appeal, June 23, 1909",0,0,1,0,0,1,1,1,0,,,,,,,,,,,1,0,0,2,0,0,0,0,0,,,,,,,,,,
WPRYYXH,1909-06-22,0,Arkansas State,regular,,Hot Springs,5,,Jonesboro,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090621.txt,"(Memphis) Commercial Appeal, June 23, 1909",1,0,0,0,0,0,2,0,2,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,
MFPLFZV,1909-06-22,0,Arkansas State,regular,,Monroe,4,,Texarkana,5,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090621.txt,"(Memphis) Commercial Appeal, June 23, 1909",0,1,0,2,1,0,0,0,0,,,,,,,,,,,3,0,0,0,0,1,1,0,x,,,,,,,,,,
MFNDBKH,1909-06-22,0,Southern Association,regular,,Montgomery,0,,Little Rock,1,,,1:14,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090621.txt,"(Memphis) Commercial Appeal, June 23, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,1,0,0,x,,,,,,,,,,
