key,date,number,league,away,away.score,home,home.score,A,T,status,status-reason,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,away.score.17,away.score.18,away.score.19,away.score.20,away.score.21,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16,home.score.17,home.score.18,home.score.19,home.score.20,home.score.21
ea311c0d-99f9-5436-b254-cf521e6ba8fe,1915-08-10,0,North Carolina State,Durham,3,Raleigh,4,3250,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 11, 1915",0,0,0,0,0,1,0,0,2,,,,,,,,,,,,,0,0,1,0,0,0,0,0,3,,,,,,,,,,,,
456ac4cf-dfcd-53c6-881e-033c66bc090d,1915-08-10,0,North Carolina State,Asheville,3,Winston-Salem,2,500,1:37,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 11, 1915",0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,
21b58fe0-cb1e-5153-b44b-4ce3d5d6e667,1915-08-11,0,North Carolina State,Greensboro,,Charlotte,,,,postponed,rain,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d97dd032-6444-55b5-9d07-d1ea857452bc,1915-08-11,0,North Carolina State,Durham,0,Raleigh,7,500,1:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 12, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,2,0,3,2,0,0,0,x,,,,,,,,,,,,
171f87a4-3c50-5342-809d-f1dd39e2a1f6,1915-08-11,0,North Carolina State,Asheville,7,Winston-Salem,7,400,1:42,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 12, 1915",2,0,0,0,1,3,1,0,0,,,,,,,,,,,,,0,1,0,1,1,0,3,1,0,,,,,,,,,,,,
8fe40b63-ed5a-5bbd-8ced-c4b7763dcf9f,1915-08-12,0,North Carolina State,Asheville,0,Charlotte,16,750,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 13, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2,0,9,0,3,2,0,0,x,,,,,,,,,,,,
4404b3f1-791a-5c28-8c6c-9b14f69bda7c,1915-08-12,0,North Carolina State,Winston-Salem,3,Durham,4,500,2:00,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 13, 1915",0,0,0,0,1,2,0,0,0,,,,,,,,,,,,,2,0,1,0,0,0,0,0,1,,,,,,,,,,,,
ca4f9d44-0cee-59cd-adc5-dfaee6257b3f,1915-08-12,0,North Carolina State,Raleigh,0,Greensboro,9,400,1:48,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 13, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,2,3,1,3,0,0,x,,,,,,,,,,,,
be6b26ed-fa1a-50ca-af33-5aa01053fc3b,1915-08-13,0,North Carolina State,Asheville,3,Charlotte,4,900,2:15,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 14, 1915",0,0,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,2,1,0,0,0,1,,,,,,,,,
bb7a480b-ec85-57be-8e03-d915b65db2a1,1915-08-13,0,North Carolina State,Winston-Salem,17,Durham,7,550,2:10,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 14, 1915",2,0,2,0,6,1,0,6,0,,,,,,,,,,,,,3,0,0,0,0,2,0,2,0,,,,,,,,,,,,
356eb2c0-bc64-5844-a140-4d7fd4f709f1,1915-08-13,0,North Carolina State,Raleigh,0,Greensboro,2,500,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 14, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2,0,0,0,0,0,0,0,x,,,,,,,,,,,,
935f9fcc-9c80-5552-96b1-eef46e4b45e3,1915-08-14,0,North Carolina State,Asheville,3,Charlotte,7,950,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 15, 1915",0,0,0,2,0,1,0,0,,,,,,,,,,,,,,0,1,1,0,3,0,0,2,,,,,,,,,,,,,
6bb62023-b78e-59e8-ba8d-f79c240aa09b,1915-08-14,0,North Carolina State,Winston-Salem,2,Durham,6,600,1:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 15, 1915",0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,0,0,2,2,2,0,0,0,x,,,,,,,,,,,,
16cf33bb-eef2-575d-96e1-1457470fa903,1915-08-14,0,North Carolina State,Raleigh,0,Greensboro,2,1000,1:13,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 15, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,1,0,0,0,0,0,0,x,,,,,,,,,,,,
398b88c3-6243-58a1-baf2-751f307093ab,1915-08-16,0,North Carolina State,Greensboro,1,Asheville,7,638,1:40,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 17, 1915",0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,4,0,1,0,1,0,1,0,x,,,,,,,,,,,,
3ad6006d-b79b-50f3-94dd-4d6d108cedac,1915-08-16,0,North Carolina State,Charlotte,2,Durham,3,750,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 17, 1915",0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,0,1,0,2,,,,,,,,,,,,
7ba7c65f-8e6d-5a9d-9151-ef4159835d44,1915-08-16,0,North Carolina State,Winston-Salem,4,Raleigh,3,400,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 17, 1915",0,2,0,0,0,0,0,0,2,,,,,,,,,,,,,2,0,0,0,0,0,0,1,0,,,,,,,,,,,,
84ad8c3b-b039-5dc9-95c0-f17d0a4198f7,1915-08-17,0,North Carolina State,Greensboro,0,Asheville,2,545,1:42,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 18, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,1,1,0,0,0,0,x,,,,,,,,,,,,
a55e8df9-83bb-57e0-9d5f-cf7e088ac789,1915-08-17,0,North Carolina State,Charlotte,5,Durham,3,550,1:55,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 18, 1915",0,2,0,0,2,0,0,0,1,,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
594fc63f-a362-5e4d-bb73-3a1899f7741c,1915-08-17,0,North Carolina State,Winston-Salem,1,Raleigh,2,250,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 18, 1915",0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,
924fbe9e-b8e2-5675-a44d-cc47f057fe39,1915-08-18,0,North Carolina State,Greensboro,6,Asheville,2,361,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 19, 1915",2,0,0,3,0,0,0,1,0,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,
73d138d5-a444-5065-ae26-618591446e89,1915-08-18,0,North Carolina State,Charlotte,5,Durham,1,800,1:40,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 19, 1915",3,2,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
9816f49c-40ea-5465-bc91-6add80aeee3b,1915-08-18,0,North Carolina State,Winston-Salem,0,Raleigh,2,600,1:18,,,transcript/1915/1915-CDO/boxes/NCSL-19150812.txt,"Charlotte Daily Observer, August 19, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,2,0,0,0,0,0,0,x,,,,,,,,,,,,
58445a45-5c12-5f44-b0e3-79ec1a2fade0,1915-08-19,0,North Carolina State,Durham,,Asheville,,,,postponed,rain,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 20, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fde5e3c-c121-5967-ba6e-e82c54095674,1915-08-19,0,North Carolina State,Charlotte,2,Raleigh,4,500,1:20,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 20, 1915",0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,2,0,0,2,0,0,0,0,x,,,,,,,,,,,,
3f49423e-d39f-50a0-b468-eec96a9fad3c,1915-08-19,0,North Carolina State,Greensboro,2,Winston-Salem,3,400,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 20, 1915",0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,2,,,,,,,,,,,,
c9d202b2-9674-57e8-9e04-31ae225eb5c7,1915-08-20,1,North Carolina State,Durham,3,Asheville,4,475,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 21, 1915",0,0,0,2,0,0,1,0,0,0,0,0,,,,,,,,,,0,0,0,3,0,0,0,0,0,0,0,1,,,,,,,,,
f1db3c0a-ca3e-50b1-bd3b-87af8fbe76e6,1915-08-20,2,North Carolina State,Durham,2,Asheville,3,532,1:15,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 21, 1915",0,0,0,0,0,0,2,,,,,,,,,,,,,,,0,0,0,0,2,0,1,,,,,,,,,,,,,,
7d1e653f-80c3-5166-9b2d-888494bf1760,1915-08-20,0,North Carolina State,Charlotte,2,Raleigh,0,500,1:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 21, 1915",0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
21dc0991-49eb-5ec5-bdb4-215cc3a48cfd,1915-08-20,0,North Carolina State,Greensboro,2,Winston-Salem,2,250,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 21, 1915",0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,
f120aae6-7a17-5449-b304-3a3d2c3ce60f,1915-08-21,0,North Carolina State,Durham,0,Asheville,2,825,1:20,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 22, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,2,0,x,,,,,,,,,,,,
16411cd3-cf37-5cf0-b2d5-426be4d3e870,1915-08-21,0,North Carolina State,Charlotte,2,Raleigh,0,600,1:22,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 22, 1915",0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3c7f8029-822b-5063-9015-a23cc4b9c73b,1915-08-21,0,North Carolina State,Greensboro,4,Winston-Salem,1,500,1:52,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 22, 1915",1,0,0,0,2,0,0,1,0,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
da100d18-560f-5a4b-9b66-4fb25a2a4ce7,1915-08-23,0,North Carolina State,Durham,0,Charlotte,4,650,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 24, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0,0,0,0,1,2,0,x,,,,,,,,,,,,
e64e6ef1-cf17-5d0a-8f8b-01b872fa5719,1915-08-23,0,North Carolina State,Asheville,1,Greensboro,0,700,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 24, 1915",0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
0d4f7884-9433-5e80-adc6-9494abaebfbc,1915-08-23,0,North Carolina State,Raleigh,8,Winston-Salem,1,250,1:26,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 24, 1915",1,0,0,0,0,0,4,0,3,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
a357feff-49db-5c72-b54a-83b80600e35b,1915-08-24,0,North Carolina State,Durham,3,Charlotte,17,1008,1:35,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 25, 1915",0,0,1,1,0,0,0,1,0,,,,,,,,,,,,,0,5,1,3,2,1,4,1,x,,,,,,,,,,,,
96d8adc2-30f1-5e15-acab-427c82460fab,1915-08-24,0,North Carolina State,Asheville,4,Greensboro,1,550,1:48,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 25, 1915",0,0,0,0,0,2,1,1,0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
7be4b5cf-a0ed-584e-b07f-a53d7dd3e916,1915-08-24,0,North Carolina State,Raleigh,0,Winston-Salem,1,400,1:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 25, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,x,,,,,,,,,,,,
4a5d39fd-fe2c-56db-8e3d-74262d94f988,1915-08-25,0,North Carolina State,Durham,7,Charlotte,1,,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 26, 1915",0,0,0,2,0,0,0,0,5,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
e897b9df-c7e8-5416-8264-8b3f794ae6ca,1915-08-25,0,North Carolina State,Asheville,7,Greensboro,0,575,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 26, 1915",0,2,0,0,1,2,0,1,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
01dc7812-b68a-5669-adec-5fdc1f608c43,1915-08-25,0,North Carolina State,Raleigh,5,Winston-Salem,7,300,1:48,,,transcript/1915/1915-CDO/boxes/NCSL-19150819.txt,"Charlotte Daily Observer, August 26, 1915",0,3,2,0,0,0,0,0,0,,,,,,,,,,,,,2,1,1,1,2,0,0,0,x,,,,,,,,,,,,
