game.key,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
161ac0a1-e496-5cb7-baa1-48344d905a46,1915-08-04,0,Baker,,Winnipeg,2b,7,1,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
161ac0a1-e496-5cb7-baa1-48344d905a46,1915-08-04,0,Lawler,,Winnipeg,ss,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,3,4,0,,,
161ac0a1-e496-5cb7-baa1-48344d905a46,1915-08-04,0,Blume,,Winnipeg,p,9,3,0,,1,,,,,,,,,,,,,,,,,7,1,,,0,6,0,,,
161ac0a1-e496-5cb7-baa1-48344d905a46,1915-08-04,0,TOTALS,,Winnipeg,,,27,1,,5,,,,,,,,,,,8,,,,,,,,,,21,14,1,,,
874e81ff-d406-54fd-bd9a-f9cd35f07a83,1915-08-04,0,Patterson,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874e81ff-d406-54fd-bd9a-f9cd35f07a83,1915-08-04,0,Murphy,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874e81ff-d406-54fd-bd9a-f9cd35f07a83,1915-08-04,0,TOTALS,,Fargo-Moorhead,,,,7,,11,,,,,,,,,,,,,,,,,,,,,,,2,,,
874e81ff-d406-54fd-bd9a-f9cd35f07a83,1915-08-04,0,Wright,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874e81ff-d406-54fd-bd9a-f9cd35f07a83,1915-08-04,0,Agnew,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874e81ff-d406-54fd-bd9a-f9cd35f07a83,1915-08-04,0,TOTALS,,Virginia,,,,5,,12,,,,,,,,,,,,,,,,,,,,,,,0,,,
c9b96f15-69fa-53ab-b33c-41798b1b53f3,1915-08-05,0,Ellis,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9b96f15-69fa-53ab-b33c-41798b1b53f3,1915-08-05,0,Dumont,,Fargo-Moorhead,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9b96f15-69fa-53ab-b33c-41798b1b53f3,1915-08-05,0,Murphy,,Fargo-Moorhead,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9b96f15-69fa-53ab-b33c-41798b1b53f3,1915-08-05,0,TOTALS,,Fargo-Moorhead,,,,9,,13,,,,,,,,,,,,,,,,,,,,,,,1,,,
c9b96f15-69fa-53ab-b33c-41798b1b53f3,1915-08-05,0,Hawkins,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9b96f15-69fa-53ab-b33c-41798b1b53f3,1915-08-05,0,Cronin,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9b96f15-69fa-53ab-b33c-41798b1b53f3,1915-08-05,0,TOTALS,,Virginia,,,,7,,12,,,,,,,,,,,,,,,,,,,,,,,3,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Burgwald,Tony,Duluth,3b,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,1,1,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Altman,,Duluth,lf,2,4,1,,2,,,,,,,,,,2,,,,,,,,,,,1,0,0,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Kirkham,,Duluth,cf,3,4,1,,1,1,,,,,,,,,1,,,,,,,,,,,2,0,0,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Schroeder,,Duluth,1b,4,4,0,,1,,,,,,,,,,1,,,,,,,,,,,12,0,0,1,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Williams,,Duluth,rf,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Morse,,Duluth,2b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,2,7,0,1,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Burgwald,Ted,Duluth,ss,7,2,0,,0,,,,,,,,,,,,,,,,,,,,,2,1,2,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Sweeley,,Duluth,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,8,1,0,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Posten,,Duluth,p,9,3,0,,0,,,,,,,,,,,,,,,,3,7,1,1,,0,4,0,1,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,TOTALS,,Duluth,,,31,2,,6,,,,,,,,,,,4,,,,,,,,,,27,14,3,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Sheffield,,St. Boniface,cf,1,5,0,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Adams,,St. Boniface,1b,2,5,0,,1,,,,,,,,,,,,,,,,,,,,,10,0,0,1,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Lane,,St. Boniface,lf,3,4,0,,2,1,,,,,,,,,,,,,,,,,,,,5,0,0,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Miller,,St. Boniface,ss,4,4,1,,0,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Mueller,,St. Boniface,rf,5,1,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Spellman,,St. Boniface,c,6,4,1,,0,,,,,,,,,,1,,,,,,,,,,,8,1,0,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Murphy,,St. Boniface,3b,7,4,1,,1,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Nagle,,St. Boniface,2b,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,3,3,0,1,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,Culver,,St. Boniface,p,9,3,0,,0,,,,,,,,,,,,,,,,1,6,,,,0,4,0,,,
a83d5a8c-9833-5340-b24e-b21c948196b1,1915-08-05,1,TOTALS,,St. Boniface,,,34,3,,6,,,,,,,,,,,9,,,,,,,,,,27,10,0,,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Wertzi,,Fort William-Port Arthur,2b,1,5,1,,1,1,,,,,,,,,,,,,,,,,,,,3,5,0,1,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,McCabe,,Fort William-Port Arthur,cf,2,5,1,,1,,,1,,,,,,,,,,,,,,,,,,1,0,0,,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Fortier,,Fort William-Port Arthur,lf,3,5,1,,1,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,De Rose,,Fort William-Port Arthur,rf,4,1,3,,1,1,,,,,,1,,,,,,,,,,,,,,1,0,0,,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Wines,,Fort William-Port Arthur,3b,5,3,1,,1,,,1,,,,,1,,,,,,,,,,,,,2,0,1,,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Dancy,,Fort William-Port Arthur,1b,6,4,0,,2,,,,,,,,,,,,,,,,,,,,,7,0,0,1,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Weidell,,Fort William-Port Arthur,ss,7,4,0,,2,,,,,,,,,,,,,,,,,,,,,1,2,0,,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Fusner,,Fort William-Port Arthur,c,8,3,0,,2,,,,,,,,,,,,,,,,,,,,,9,1,0,,,1
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Noble,,Fort William-Port Arthur,p,9,4,0,,1,,,,,,,,,,,,,,,,7,8,,,,0,2,0,,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,TOTALS,,Fort William-Port Arthur,,,34,7,,12,,,,,,,,,,,8,,,,,,,,,,27,10,1,,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Jude,,Winnipeg,cf,1,5,0,,2,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,McGee,,Winnipeg,3b,2,3,1,,0,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Curtis,,Winnipeg,rf,3,3,0,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Berger,,Winnipeg,c,4,2,1,,0,,,,,,,,,,,,,,,,,,,,,5,1,0,,,1
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Swalm,,Winnipeg,lf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,2,0,1,,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Kline,,Winnipeg,1b,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,12,0,0,1,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Baker,,Winnipeg,2b,7,4,1,,0,,,,,,,,,,1,,,,,,,,,,,2,1,0,1,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Lawler,,Winnipeg,ss,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,Miller,,Winnipeg,p,9,3,1,,0,,,,,,,,,,,,,,,,3,4,1,,,0,4,0,,,
ca14989c-b29a-5ed7-ab10-618d83357bda,1915-08-05,1,TOTALS,,Winnipeg,,,31,4,,5,,,,,,,,,,,7,,,,,,,,,,24,9,1,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Burgwald,Tony,Duluth,3b,1,4,2,,1,,,,,,,,,,,,,,,,,,,,,1,0,2,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Posten,,Duluth,p,10,1,0,,1,,,,,,,,,,,,,4.1,,6,3,3,,,,1,1,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Boley,,Duluth,p,11,2,0,,0,,,,,,,,,,,,,2.2,,1,,1,,,,0,0,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,O'Brien,,Duluth,ph,12,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Altman,,Duluth,lf,2,4,2,,2,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Kirkham,,Duluth,cf,3,3,2,,1,1,,,,,,,,,,,,,,,,,,,,3,0,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Schroeder,,Duluth,1b,4,4,1,,3,,,,,,,,,,,,,,,,,,,,,6,0,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Williams,,Duluth,rf,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Morse,,Duluth,2b,6,4,0,,1,1,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Burgwald,Ted,Duluth,ss,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,1,4,1,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Hallman,,Duluth,ph,8,1,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Sweeley,,Duluth,c,9,4,0,,0,,,,,,,,,,,,,,,,,,,,,5,1,0,,,2
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,TOTALS,,Duluth,,,33,7,,10,,,,,,,,,,,8,,,,,,,,,,21,7,3,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Sheffield,,St. Boniface,cf,1,4,2,,2,1,,,,,,,,,,,,,,,,,,,,3,0,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Adams,,St. Boniface,1b,2,3,2,,0,,,,,,,,,,,,,,,,,,,,,6,1,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Lane,,St. Boniface,lf,3,2,1,,1,,,1,,,,,,,1,,,,,,,,,,,1,0,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Miller [ss],,St. Boniface,ss,4,4,0,,2,1,,,,,,,,,,,,,,,,,,,,4,0,1,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Mueller,,St. Boniface,rf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Spellman,,St. Boniface,c,6,4,1,,0,,,,,,,,,,,,,,,,,,,,,5,0,0,,,2
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Murphy,,St. Boniface,3b,7,3,2,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Nagle,,St. Boniface,2b,8,4,1,,1,,,,,,,,,,,,,,,,,,,,,1,5,1,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,Miller [p],,St. Boniface,p,9,3,1,,1,1,,,,,,,,,,,,,,,3,5,1,,,0,3,0,,,
1acd4e47-0b31-598c-bd52-3804448ca798,1915-08-05,2,TOTALS,,St. Boniface,,,31,10,,7,,,,,,,,,,,4,,,,,,,,,,21,9,2,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,McCabe,,Fort William-Port Arthur,cf,1,3,1,,2,,,,,,,,,,1,,,,,,,,,,,1,0,0,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Sullivan,,Fort William-Port Arthur,rf,2,2,0,,1,,,,,,,,1,,,,,,,,,,,,,1,0,0,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Fortier,,Fort William-Port Arthur,lf,3,3,0,,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,De Rose,,Fort William-Port Arthur,c,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,3,3,0,2,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Wines,,Fort William-Port Arthur,3b,5,2,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Dancy,,Fort William-Port Arthur,1b,6,1,0,,0,,,,,,,,,,,,,,,,,,,,,7,1,0,1,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Weidell,,Fort William-Port Arthur,ss,7,2,1,,1,,,,,,,,,,,,,,,,,,,,,1,2,0,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Wertzi,,Fort William-Port Arthur,2b,8,1,0,,0,,,,,,,,,,1,,,,,,,,,,,0,1,1,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Huggins,,Fort William-Port Arthur,p,9,2,0,,0,,,,,,,,,,,,,,,,1,2,,,,0,2,0,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,TOTALS,,Fort William-Port Arthur,,,19,2,,5,,,,,,,,,,,5,,,,,,,,,,15,10,1,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Jude,,Winnipeg,cf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,McGee,,Winnipeg,3b,2,2,0,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Curtis,,Winnipeg,rf,3,1,1,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Swalm,,Winnipeg,lf,4,2,0,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Kline,,Winnipeg,1b,5,2,0,,1,,,,,,,,,,,,,,,,,,,,,5,0,0,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Baker,,Winnipeg,2b,6,1,0,,0,,,,,,,,1,,,,,,,,,,,,,0,3,0,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Lawler,,Winnipeg,ss,7,2,0,,0,,,,,,,,,,,,,,,,,,,,,1,2,1,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Bachant,,Winnipeg,c,8,2,1,,0,,,,,,,,,,,,,,,,,,,,,6,0,0,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,Benton,,Winnipeg,p,9,2,0,,1,,,,,,,,,,,,,,,,2,6,,1,,0,2,0,,,
c39f0a8f-6da3-5c83-8722-f3b8e229bcbf,1915-08-05,2,TOTALS,,Winnipeg,,,17,2,,5,,,,,,,,,,,2,,,,,,,,,,15,7,1,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Barrett,,Fargo-Moorhead,lf,1,2,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Dumont,,Fargo-Moorhead,p,10,3,0,,0,,,,,,,,,,,,,,,,2,5,1,,,0,3,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Bell,,Fargo-Moorhead,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Ellis,,Fargo-Moorhead,lf,2,2,1,,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Dreis,,Fargo-Moorhead,3b,3,3,1,,2,,,,,,,,,,,,,,,,,,,,,0,3,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Clymer,,Fargo-Moorhead,cf,4,3,1,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Unglaub,,Fargo-Moorhead,1b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,11,1,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Flaherty,,Fargo-Moorhead,rf,6,4,1,,1,,,,,,,,,,,,,,,,,,,,,0,0,1,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Hooper,,Fargo-Moorhead,2b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,4,3,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Nifnecker,,Fargo-Moorhead,ss,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Murphy [FM],,Fargo-Moorhead,c,9,4,0,,0,,,,,,,,,,,,,,,,,,,,,6,2,1,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,TOTALS,,Fargo-Moorhead,,,34,4,,7,,,,,,,,,,,,,,,,,,,,,24,13,2,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Sheffield,,St. Boniface,cf,1,4,1,,2,,,,,,,,,,1,,,,,,,,,,,0,0,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Adams,,St. Boniface,1b,2,3,0,,0,,,,,,,,,,1,,,,,,,,,,,6,0,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Lane,,St. Boniface,lf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Miller,,St. Boniface,cf,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Burgwald,Ted,St. Boniface,ss,5,4,2,,2,1,,,,,,,,,,,,,,,,,,,,3,3,2,1,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Murphy [SB],,St. Boniface,3b,6,3,1,,2,1,1,,,,,,1,,,,,,,,,,,,,0,1,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Nagle,,St. Boniface,2b,7,3,1,,1,1,,,,,,,,,,,,,,,,,,,,2,3,0,1,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Boardman,,St. Boniface,p,8,2,1,,1,,,,,,,,,,,,,7,,7,2,11,,2,,0,0,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,Stevenson,,St. Boniface,p,9,1,0,,0,,,,,,,,,,,,,2,,,,2,,1,,0,0,0,,,
0c58aeda-2317-535d-8d62-3c1ed9fc8214,1915-08-06,0,TOTALS,,St. Boniface,,,31,7,,10,,,,,,,,,,,,,,,,,,,,,27,8,2,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Burgwald,,Duluth,3b,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,1,1,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Hallman,,Duluth,p,10,0,0,,0,,,,,,,,,,,,,.1,,3,1,,,,,0,0,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Boley,,Duluth,p,11,4,0,,1,,,,,,,,,,,,,8.2,,13,2,2,,,,0,3,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,O'Brien,,Duluth,2b,12,2,0,,0,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Altman,,Duluth,lf,2,5,0,,2,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Kirkham,,Duluth,cf,3,5,1,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Schroeder,,Duluth,1b,4,5,1,,2,1,1,,,,,,,,,,,,,,,,,,,10,0,1,1,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Williams,,Duluth,rf,5,5,1,,3,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Wolfe,,Duluth,ss,6,3,2,,2,,,,,,,,,,,,,,,,,,,,,4,3,1,1,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Morse [2b],,Duluth,2b-ss,7,3,1,,1,1,,,,,,,,,,,,,,,,,,,,5,4,1,1,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Sweeley,,Duluth,c,8,3,1,,2,,,1,,,,,,,,,,,,,,,,,,4,1,1,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Morse [p],,Duluth,p,9,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,TOTALS,,Duluth,,,39,7,,14,,,,,,,,,,,7,,,,,,,,,,27,123,5,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Jude,,Winnipeg,cf,1,6,1,,2,1,,,,,,,,,,,,,,,,,,,,3,0,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Blum,,Winnipeg,p,10,1,1,,1,,1,,,,,,,,,,,2.2,,1,1,1,,,,0,0,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,McGee,,Winnipeg,2b,2,5,1,,0,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Curtis,,Winnipeg,1b,3,6,2,,2,1,,,,,,,,,,,,,,,,,,,,5,0,1,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Berger,,Winnipeg,c,4,4,0,,3,,,,,,,,,,,,,,,,,,,,,10,1,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Swalm,,Winnipeg,lf,5,5,1,,1,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Kline,,Winnipeg,rf,6,4,1,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Baker,,Winnipeg,3b,7,4,2,,4,,,1,,,,,,,,,,,,,,,,,,3,1,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Lawler,,Winnipeg,ss,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,Gervais,,Winnipeg,p,9,3,1,,2,,,,,,,,,,,,,6.1,,13,1,8,,,,0,4,0,,,
b98d58d0-b374-524a-b139-3755b22ac354,1915-08-06,0,TOTALS,,Winnipeg,,,41,10,,16,,,,,,,,,,,9,,,,,,,,,,27,9,1,,,
e056f93f-3880-56c8-a46d-56c02fc39900,1915-08-06,0,TOTALS,,Fort William-Port Arthur,,,,13,,14,,,,,,,,,,,,,,,,,,,,,,,2,,,
e056f93f-3880-56c8-a46d-56c02fc39900,1915-08-06,0,TOTALS,,Virginia,,,,9,,13,,,,,,,,,,,,,,,,,,,,,,,4,,,
758c74df-d58d-5cc8-94fd-a5473f697994,1915-08-07,0,TOTALS,,Duluth,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758c74df-d58d-5cc8-94fd-a5473f697994,1915-08-07,0,TOTALS,,Winnipeg,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b82d79fc-bc79-52ca-94e9-49e6b1166bfa,1915-08-07,0,Hewitt,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b82d79fc-bc79-52ca-94e9-49e6b1166bfa,1915-08-07,0,Derose,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b82d79fc-bc79-52ca-94e9-49e6b1166bfa,1915-08-07,0,TOTALS,,Fort William-Port Arthur,,,,3,,8,,,,,,,,,,,,,,,,,,,,,,,3,,,
